0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,21.8076923,0,0,0,
0,0,16.8076923,0,0,0,0,
0,-16.8076923,0,0,-2.8443866,0,-4.6785574,
-21.8076923,0,0,0,0,0,-0.06215975,
0,0,2.8443866,0,0,0,0,
0,0,0,0,0,0,0,
0,0,4.6785574,0.06215975,0,0,0,
0,0,8.6142461,11.1390984,0,0,0,
0,0,14.7533445,0,0,0,0,
-8.6142461,-14.7533445,0,0,0,0,0,
-11.1390984,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,-0.7961525,
0,0,0,0,0,0.7961525,0,
0,0,13.0438707,4.43271795,0,0,0,
0,0,12.47658865,0,0,0,0,
-13.0438707,-12.47658865,0,0,0,0,0,
-4.43271795,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,14.8603679,0,0,0,0,
0,0,9.8603679,0,0,0,0,
-14.8603679,-9.8603679,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,11.89882945,
0,0,11.89882945,0,0,0,0,
0,-11.89882945,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
-11.89882945,0,0,0,0,0,0,
0,0,0,7.7901338,0,0,0,
0,0,7.7901338,0,0,0,0,
0,-7.7901338,0,0,0,0,0,
-7.7901338,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,3.97408025,
0,0,3.97408025,0,0,0,0,
0,-3.97408025,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
-3.97408025,0,0,0,0,0,0,
0,0,0,0,0,0,1.2408027,
0,0,1.2408027,0,0,0,0,
0,-1.2408027,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
-1.2408027,0,0,0,0,0,0,
0,0,0,0,0,0.08779265,0,
0,0,0.08779265,0,0,0,0,
0,-0.08779265,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
-0.08779265,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
